,CODUSU,NRO_HOGAR,IDECIFR_x,IDECIFR_y,GDECIFR_x,GDECIFR_y,PDECIFR_x,PDECIFR_y,IDECCFR_x,IDECCFR_y,GDECCFR_x,GDECCFR_y,PDECCFR_x,PDECCFR_y
37119,TQRMNOQSTHJMKNCDEIHJF00793533,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,4.0,4.0
37120,TQRMNOQSTHJMKNCDEIHJF00793533,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,4.0,4.0
37121,TQRMNOQSTHJMKNCDEIHJF00793533,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,4.0,4.0
37122,TQRMNOPURHKLRQCDEIJAH00780711,1,,,2.0,2.0,,,,,6.0,6.0,,
37123,TQRMNOQQSHKMLMCDEIOAH00781342,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
37124,TQRMNOQQSHKMLMCDEIOAH00781342,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
37125,TQRMNOSPSHKMLMCDEIOAH00781260,1,8.0,8.0,,,8.0,8.0,10.0,10.0,,,10.0,10.0
37126,TQRMNORRRHLOLLCDEIOAH00720053,1,10.0,10.0,,,10.0,10.0,9.0,9.0,,,9.0,9.0
37127,TQRMNORRRHLOLLCDEIOAH00720053,1,10.0,10.0,,,10.0,10.0,9.0,9.0,,,9.0,9.0
37128,TQRMNORRRHLOLLCDEIOAH00720053,1,10.0,10.0,,,10.0,10.0,9.0,9.0,,,9.0,9.0
37129,TQRMNOQYXHKMLNCDEHIBB00778568,1,3.0,3.0,,,3.0,3.0,7.0,7.0,,,7.0,7.0
37130,TQRMNOQRTHJMKTCDEHIBB00793384,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37131,TQRMNOQRTHJMKTCDEHIBB00793384,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37132,TQRMNOPTWHLMLLCDEHIBB00717072,1,6.0,6.0,,,6.0,6.0,3.0,3.0,,,3.0,3.0
37133,TQRMNOPTWHLMLLCDEHIBB00717072,1,6.0,6.0,,,6.0,6.0,3.0,3.0,,,3.0,3.0
37134,TQRMNOPTWHLMLLCDEHIBB00717072,1,6.0,6.0,,,6.0,6.0,3.0,3.0,,,3.0,3.0
37135,TQRMNOPTWHLMLLCDEHIBB00717072,1,6.0,6.0,,,6.0,6.0,3.0,3.0,,,3.0,3.0
37136,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37137,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37138,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37139,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37140,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37141,TQRMNOPTRHKLLQCDEGOIH00778167,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37142,TQRMNOSQPHJOLQCDEGOIH00793313,1,2.0,2.0,,,2.0,2.0,3.0,3.0,,,3.0,3.0
37143,TQRMNOSQPHJOLQCDEGOIH00793313,1,2.0,2.0,,,2.0,2.0,3.0,3.0,,,3.0,3.0
37144,TQRMNOPVUHJMOLCDEIJAH00796849,1,,,2.0,2.0,,,,,7.0,7.0,,
37145,TQRMNOPQXHKMKMCDEIKAH00802697,1,1.0,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0,,
37146,TQRMNOSRXHKMKQCDEOJAH00803234,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
37147,TQRMNOSRXHKMKQCDEOJAH00803234,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
37148,TQRMNOQTTHLOKRCDEOJAH00720375,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37149,TQRMNOQTTHLOKRCDEOJAH00720375,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37150,TQRMNOVYYHMOKMCDEHIBB00800604,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37151,TQRMNOVYYHMOKMCDEHIBB00800604,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37152,TQRMNOVYYHMOKMCDEHIBB00800604,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37153,TQRMNOVYYHMOKMCDEHIBB00800604,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37154,TQRMNOPTRHJOKNCDEFNFF00793582,1,1.0,1.0,,,1.0,1.0,4.0,4.0,,,4.0,4.0
37155,TQRMNOPTUHJOKNCDEFNFF00793583,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37156,TQRMNOPTUHJOKNCDEFNFF00793583,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37157,TQRMNOPTVHJOKNCDEFNFF00793584,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,7.0,7.0
37158,TQRMNOPTVHJOKNCDEFNFF00793584,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,7.0,7.0
37159,TQRMNOQQVHJLKOCDEFNFF00793585,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37160,TQRMNOQQVHJLKOCDEFNFF00793585,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37161,TQRMNORXXHJLKOCDEFNFF00793586,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
37162,TQRMNORXXHJLKOCDEFNFF00793586,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
37163,TQRMNORXXHJLKOCDEFNFF00793586,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
37164,TQRMNORXXHJLKOCDEFNFF00793586,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
37165,TQRMNOQSXHLOKOCDEFNFF00715363,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37166,TQRMNOQSXHLOKOCDEFNFF00715363,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37167,TQRMNOQSXHLOKOCDEFNFF00715363,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37168,TQRMNOQSXHLOKOCDEFNFF00715363,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37169,TQRMNOQSXHLOKOCDEFNFF00715363,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37170,TQRMNOSPWHLOKOCDEFNFF00715364,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37171,TQRMNOSPWHLOKOCDEFNFF00715364,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37172,TQRMNOPXQHJMRMCDEIJAH00793193,1,,,12.0,12.0,,,,,12.0,12.0,,
37173,TQRMNOPXQHJMRMCDEIJAH00793193,1,,,12.0,12.0,,,,,12.0,12.0,,
37174,TQRMNOPTXHMORPCDEIJAH00802311,1,,,1.0,1.0,,,,,1.0,1.0,,
37175,TQRMNOPTXHMORPCDEIJAH00802311,1,,,1.0,1.0,,,,,1.0,1.0,,
37176,TQRMNOPTXHMORPCDEIJAH00802311,1,,,1.0,1.0,,,,,1.0,1.0,,
37177,TQRMNOPTXHMORPCDEIJAH00802311,1,,,1.0,1.0,,,,,1.0,1.0,,
37178,TQRMNOPYWHLMRLCDEIJAH00719238,1,,,3.0,3.0,,,,,5.0,5.0,,
37179,TQRMNOPYWHLMRLCDEIJAH00719238,1,,,3.0,3.0,,,,,5.0,5.0,,
37180,TQRMNOQTYHMOKMCDEIKAH00802698,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
37181,TQRMNOQTYHMOKMCDEIKAH00802698,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
37182,TQRMNOPTRHLMLPCDEHMHF00794048,1,8.0,8.0,,,8.0,8.0,9.0,9.0,,,9.0,9.0
37183,TQRMNOPTRHLMLPCDEHMHF00794048,1,8.0,8.0,,,8.0,8.0,9.0,9.0,,,9.0,9.0
37184,TQRMNOPTUHLMLPCDEHMHF00779017,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
37185,TQRMNOPTUHLMLPCDEHMHF00779017,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
37186,TQRMNOPTUHLMLPCDEHMHF00779017,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
37187,TQRMNOPTUHLMLPCDEHMHF00779017,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
37188,TQRMNOSSPHJMKPCDEIGED00793281,1,2.0,2.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
37189,TQRMNOSSPHJMKPCDEIGED00793281,1,2.0,2.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
37190,TQRMNOSSPHJMKPCDEIGED00793281,1,2.0,2.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
37191,TQRMNOPWQHJNKQCDEIGED00793282,1,2.0,2.0,,,2.0,2.0,5.0,5.0,,,6.0,6.0
37192,TQRMNOQYQHJNKQCDEIGED00793283,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37193,TQRMNOQYQHJNKQCDEIGED00793283,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37194,TQRMNOQYQHJNKQCDEIGED00793283,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37195,TQRMNOQYQHJNKQCDEIGED00793283,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37196,TQRMNOQYQHJNKQCDEIGED00793283,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
37197,TQRMNOPWVHKNKPCDEIGED00779496,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37198,TQRMNORSRHKNKPCDEIGED00779601,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37199,TQRMNORSRHKNKPCDEIGED00779601,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
37200,TQRMNOPPQHKKKQCDEIGED00779604,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37201,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37202,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37203,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37204,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37205,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37206,TQRMNOSQSHKMKQCDEGPDJ00778304,1,7.0,7.0,,,8.0,8.0,3.0,3.0,,,3.0,3.0
37207,TQRMNOQQVHJNLRCDEFIAH00798274,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
37208,TQRMNOQQVHJNLRCDEFIAH00798274,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
37209,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37210,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37211,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37212,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37213,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37214,TQRMNOTSUHMOLQCDEFIAH00798275,1,6.0,6.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,
37215,TQRMNORQVHKNLPCDEFIAH00775788,1,1.0,1.0,1.0,1.0,,,5.0,5.0,4.0,4.0,,
37216,TQRMNOQVSHMOLRCDEFIAH00798276,1,5.0,5.0,5.0,5.0,,,9.0,9.0,9.0,9.0,,
37217,TQRMNOQVWHLOKUCDEHMHF00779047,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,6.0,6.0
37218,TQRMNORUVHMLLLCDEHMHF00801024,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,7.0,7.0
37219,TQRMNORQSHKOLNCDEHMHF00778939,1,1.0,1.0,,,1.0,1.0,4.0,4.0,,,5.0,5.0
37220,TQRMNORQPHLMLOCDEFJAH00775827,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37221,TQRMNORQPHLMLOCDEFJAH00775827,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
37222,TQRMNOQWPHJOPOCDEIJAH00793507,1,,,8.0,8.0,,,,,5.0,5.0,,
37223,TQRMNOQWPHJOPOCDEIJAH00793507,1,,,8.0,8.0,,,,,5.0,5.0,,
37224,TQRMNOQWPHJOPOCDEIJAH00793507,1,,,8.0,8.0,,,,,5.0,5.0,,
37225,TQRMNOQWPHJOPOCDEIJAH00793507,1,,,8.0,8.0,,,,,5.0,5.0,,
37226,TQRMNOQTRHKMTOCDEIJAH00802330,1,,,3.0,3.0,,,,,5.0,5.0,,
37227,TQRMNOQTRHKMTOCDEIJAH00802330,1,,,3.0,3.0,,,,,5.0,5.0,,
37228,TQRMNOQTVHLLTTCDEIJAH00719083,1,,,12.0,12.0,,,,,12.0,12.0,,
37229,TQRMNOQTVHLLTTCDEIJAH00719083,1,,,12.0,12.0,,,,,12.0,12.0,,
37230,TQRMNOQTVHLLTTCDEIJAH00719083,1,,,12.0,12.0,,,,,12.0,12.0,,
37231,TQRMNOQTVHLLTTCDEIJAH00719083,1,,,12.0,12.0,,,,,12.0,12.0,,
37232,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37233,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37234,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37235,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37236,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37237,TQRMNOSVWHKMTTCDEIJAH00786117,1,,,8.0,8.0,,,,,4.0,4.0,,
37238,TQRMNOQPPHMKKOCDEIJAH00802331,1,,,12.0,12.0,,,,,12.0,12.0,,
37239,TQRMNOQPPHMKKOCDEIJAH00802331,1,,,12.0,12.0,,,,,12.0,12.0,,
37240,TQRMNOQPPHMKKOCDEIJAH00802331,1,,,12.0,12.0,,,,,12.0,12.0,,
37241,TQRMNORUUHJLKUCDEGJBF00794000,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
37242,TQRMNORWTHLLLNCDEGJBF00777354,1,1.0,1.0,1.0,1.0,,,5.0,5.0,5.0,5.0,,
37243,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37244,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37245,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37246,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37247,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37248,TQRMNOSPQHMOLRCDEGJBF00799749,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
37249,TQRMNORXVHKKLOCDEGJBF00777500,1,9.0,9.0,9.0,9.0,,,10.0,10.0,10.0,10.0,,
37250,TQRMNOSRPHLKLRCDEGJBF00716147,1,5.0,5.0,5.0,5.0,,,9.0,9.0,9.0,9.0,,
37251,TQRMNOSTUHLOLSCDEGJBF00716143,1,1.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,,
37252,TQRMNOQTVHJOLQCDEGJBF00799750,1,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,
37253,TQRMNOQTVHJOLQCDEGJBF00799750,1,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,
37254,TQRMNOQTVHJOLQCDEGJBF00799750,1,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,
37255,TQRMNOQTVHJOLQCDEGJBF00799750,1,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,
37256,TQRMNOQTVHJOLQCDEGJBF00799750,1,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,
